0.06126242	0.06127029	0.06129426	0.06133427	0.06139027	0.06146216	0.06154983	0.06165316	0.06177195	0.06190603	0.06205523	0.06221927	0.06239788	0.06259084	0.06279782	0.06301847	0.06325249	0.06349948	0.06375908	0.06403087	0.06431443	0.06460933	0.06491511	0.06523131	0.06555742	0.06589293	0.06623732	0.06659009	0.06695068	0.06731851	0.06769305	0.06807370	0.06845988	0.06885102	0.06924650	0.06964567	0.07004799	0.07045279	0.07085947	0.07126740	0.07167595	0.07208452	0.07249244	0.07289913	0.07330392	0.07370623	0.07410542	0.07450090	0.07489201	0.07527821	0.07565888	0.07603344	0.07640129	0.07676187	0.07711465	0.07745907	0.07779461	0.07812074	0.07843696	0.07874274	0.07903765	0.07932124	0.07959305	0.07985266	0.08009967	0.08033371	0.08055438	0.08076140	0.08095437	0.08113302	0.08129706	0.08144626	0.08158036	0.08169920	0.08180254	0.08189023	0.08196215	0.08201817	0.08205822	0.08208221	0.08209012	
0.06676466	0.06677330	0.06679960	0.06684352	0.06690498	0.06698386	0.06708007	0.06719344	0.06732383	0.06747098	0.06763469	0.06781469	0.06801073	0.06822247	0.06844958	0.06869172	0.06894851	0.06921956	0.06950443	0.06980266	0.07011383	0.07043743	0.07077298	0.07111995	0.07147778	0.07184593	0.07222386	0.07261092	0.07300659	0.07341021	0.07382119	0.07423887	0.07466264	0.07509180	0.07552574	0.07596377	0.07640520	0.07684936	0.07729559	0.07774320	0.07819151	0.07863981	0.07908741	0.07953364	0.07997783	0.08041928	0.08085730	0.08129121	0.08172040	0.08214416	0.08256187	0.08297285	0.08337647	0.08377215	0.08415926	0.08453718	0.08490538	0.08526324	0.08561020	0.08594574	0.08626939	0.08658057	0.08687882	0.08716372	0.08743476	0.08769159	0.08793376	0.08816090	0.08837267	0.08856873	0.08874875	0.08891249	0.08905966	0.08919004	0.08930344	0.08939967	0.08947857	0.08954009	0.08958403	0.08961037	0.08961906	
0.07224911	0.07225855	0.07228723	0.07233512	0.07240213	0.07248813	0.07259303	0.07271666	0.07285880	0.07301927	0.07319774	0.07339401	0.07360774	0.07383859	0.07408621	0.07435022	0.07463020	0.07492571	0.07523628	0.07556143	0.07590068	0.07625352	0.07661933	0.07699759	0.07738771	0.07778908	0.07820109	0.07862309	0.07905444	0.07949448	0.07994254	0.08039790	0.08085985	0.08132773	0.08180080	0.08227833	0.08275956	0.08324378	0.08373026	0.08421823	0.08470696	0.08519568	0.08568367	0.08617014	0.08665437	0.08713562	0.08761314	0.08808620	0.08855408	0.08901607	0.08947144	0.08991947	0.09035953	0.09079090	0.09121294	0.09162497	0.09202638	0.09241650	0.09279478	0.09316063	0.09351346	0.09385273	0.09417791	0.09448848	0.09478404	0.09506404	0.09532806	0.09557570	0.09580658	0.09602033	0.09621663	0.09639516	0.09655561	0.09669776	0.09682143	0.09692635	0.09701241	0.09707946	0.09712737	0.09715609	0.09716557	
0.07771420	0.07772446	0.07775556	0.07780748	0.07788013	0.07797343	0.07808717	0.07822125	0.07837539	0.07854938	0.07874294	0.07895574	0.07918750	0.07943785	0.07970637	0.07999264	0.08029625	0.08061667	0.08095343	0.08130603	0.08167391	0.08205646	0.08245312	0.08286329	0.08328630	0.08372152	0.08416824	0.08462583	0.08509352	0.08557066	0.08605646	0.08655018	0.08705109	0.08755837	0.08807131	0.08858906	0.08911084	0.08963589	0.09016333	0.09069241	0.09122232	0.09175220	0.09228130	0.09280877	0.09333380	0.09385560	0.09437332	0.09488627	0.09539359	0.09589449	0.09638823	0.09687405	0.09735116	0.09781891	0.09827653	0.09872328	0.09915852	0.09958153	0.09999172	0.10038839	0.10077100	0.10113887	0.10149148	0.10182827	0.10214873	0.10245236	0.10273866	0.10300718	0.10325754	0.10348933	0.10370218	0.10389577	0.10406976	0.10422395	0.10435803	0.10447183	0.10456515	0.10463784	0.10468981	0.10472095	0.10473122	
0.08315832	0.08316936	0.08320294	0.08325896	0.08333743	0.08343811	0.08356092	0.08370563	0.08387201	0.08405981	0.08426873	0.08449846	0.08474862	0.08501881	0.08530864	0.08561763	0.08594532	0.08629118	0.08665466	0.08703524	0.08743230	0.08784518	0.08827332	0.08871602	0.08917258	0.08964229	0.09012444	0.09061830	0.09112308	0.09163804	0.09216233	0.09269519	0.09323581	0.09378331	0.09433687	0.09489566	0.09545881	0.09602542	0.09659468	0.09716570	0.09773757	0.09830945	0.09888046	0.09944972	0.10001636	0.10057950	0.10113830	0.10169186	0.10223937	0.10277997	0.10331287	0.10383718	0.10435215	0.10485697	0.10535084	0.10583303	0.10630276	0.10675935	0.10720205	0.10763020	0.10804310	0.10844018	0.10882078	0.10918430	0.10953017	0.10985789	0.11016691	0.11045676	0.11072699	0.11097720	0.11120693	0.11141588	0.11160371	0.11177012	0.11191485	0.11203769	0.11213842	0.11221690	0.11227297	0.11230658	0.11231767	
0.08857974	0.08859162	0.08862773	0.08868799	0.08877235	0.08888059	0.08901262	0.08916821	0.08934709	0.08954900	0.08977361	0.09002059	0.09028953	0.09058002	0.09089162	0.09122383	0.09157610	0.09194794	0.09233872	0.09274787	0.09317471	0.09361859	0.09407885	0.09455475	0.09504555	0.09555051	0.09606883	0.09659971	0.09714238	0.09769595	0.09825956	0.09883237	0.09941351	0.10000206	0.10059714	0.10119780	0.10180315	0.10241225	0.10302418	0.10363799	0.10425274	0.10486748	0.10548126	0.10609322	0.10670232	0.10730767	0.10790834	0.10850339	0.10909196	0.10967309	0.11024592	0.11080957	0.11136316	0.11190583	0.11243673	0.11295509	0.11346009	0.11395090	0.11442682	0.11488705	0.11533099	0.11575787	0.11616706	0.11655784	0.11692969	0.11728201	0.11761424	0.11792586	0.11821638	0.11848534	0.11873236	0.11895701	0.11915894	0.11933786	0.11949350	0.11962556	0.11973385	0.11981822	0.11987850	0.11991464	0.11992658	
0.09397681	0.09398955	0.09402823	0.09409282	0.09418318	0.09429918	0.09444065	0.09460733	0.09479900	0.09501534	0.09525601	0.09552065	0.09580880	0.09612004	0.09645388	0.09680980	0.09718724	0.09758562	0.09800430	0.09844262	0.09889994	0.09937552	0.09986860	0.10037845	0.10090427	0.10144524	0.10200052	0.10256930	0.10315064	0.10374369	0.10434748	0.10496112	0.10558368	0.10621420	0.10685165	0.10749514	0.10814361	0.10879610	0.10945165	0.11010920	0.11076777	0.11142631	0.11208385	0.11273938	0.11339190	0.11404037	0.11468387	0.11532133	0.11595185	0.11657441	0.11718810	0.11779193	0.11838498	0.11896632	0.11953508	0.12009040	0.12063141	0.12115725	0.12166711	0.12216020	0.12263580	0.12309317	0.12353151	0.12395024	0.12434860	0.12472609	0.12508203	0.12541591	0.12572718	0.12601539	0.12628004	0.12652074	0.12673712	0.12692884	0.12709555	0.12723707	0.12735310	0.12744348	0.12750810	0.12754683	0.12755962	
0.09934776	0.09936137	0.09940272	0.09947172	0.09956826	0.09969217	0.09984329	0.10002138	0.10022612	0.10045724	0.10071433	0.10099701	0.10130484	0.10163730	0.10199392	0.10237414	0.10277732	0.10320289	0.10365010	0.10411831	0.10460679	0.10511480	0.10564146	0.10618606	0.10674770	0.10732555	0.10791868	0.10852617	0.10914709	0.10978051	0.11042541	0.11108083	0.11174577	0.11241918	0.11310005	0.11378732	0.11447992	0.11517686	0.11587700	0.11657927	0.11728264	0.11798600	0.11868832	0.11938844	0.12008539	0.12077799	0.12146526	0.12214613	0.12281958	0.12348453	0.12413998	0.12478490	0.12541831	0.12603930	0.12664682	0.12723994	0.12781779	0.12837945	0.12892406	0.12945078	0.12995881	0.13044731	0.13091557	0.13136281	0.13178836	0.13219158	0.13257182	0.13292845	0.13326098	0.13356885	0.13385156	0.13410872	0.13433987	0.13454464	0.13472275	0.13487388	0.13499786	0.13509445	0.13516347	0.13520485	0.13521850	
0.10469085	0.10470537	0.10474942	0.10482293	0.10492578	0.10505784	0.10521886	0.10540859	0.10562676	0.10587298	0.10614692	0.10644811	0.10677607	0.10713032	0.10751030	0.10791536	0.10834494	0.10879829	0.10927477	0.10977359	0.11029400	0.11083519	0.11139631	0.11197650	0.11257485	0.11319041	0.11382228	0.11446945	0.11513091	0.11580568	0.11649270	0.11719090	0.11789922	0.11861660	0.11934190	0.12007402	0.12081186	0.12155423	0.12230004	0.12304818	0.12379741	0.12454670	0.12529479	0.12604065	0.12678304	0.12752083	0.12825297	0.12897828	0.12969567	0.13040398	0.13110220	0.13178925	0.13246407	0.13312557	0.13377276	0.13440463	0.13502024	0.13561860	0.13619877	0.13675995	0.13730116	0.13782160	0.13832045	0.13879696	0.13925035	0.13967992	0.14008504	0.14046504	0.14081930	0.14114732	0.14144856	0.14172253	0.14196879	0.14218698	0.14237675	0.14253780	0.14266992	0.14277284	0.14284639	0.14289045	0.14290501	
0.11000425	0.11001968	0.11006650	0.11014465	0.11025402	0.11039439	0.11056557	0.11076725	0.11099915	0.11126094	0.11155213	0.11187226	0.11222094	0.11259750	0.11300140	0.11343198	0.11388857	0.11437048	0.11487693	0.11540716	0.11596032	0.11653554	0.11713195	0.11774862	0.11838458	0.11903889	0.11971046	0.12039830	0.12110133	0.12181850	0.12254865	0.12329074	0.12404358	0.12480599	0.12557684	0.12635492	0.12713906	0.12792805	0.12872067	0.12951578	0.13031209	0.13110840	0.13190350	0.13269612	0.13348512	0.13426927	0.13504741	0.13581824	0.13658066	0.13733350	0.13807559	0.13880578	0.13952298	0.14022604	0.14091389	0.14158551	0.14223978	0.14287573	0.14349245	0.14408889	0.14466417	0.14521733	0.14574763	0.14625412	0.14673604	0.14719267	0.14762327	0.14802721	0.14840381	0.14875245	0.14907268	0.14936393	0.14962569	0.14985766	0.15005940	0.15023063	0.15037104	0.15048043	0.15055864	0.15060551	0.15062098	
0.11528608	0.11530244	0.11535215	0.11543506	0.11555108	0.11570000	0.11588159	0.11609557	0.11634160	0.11661929	0.11692820	0.11726786	0.11763772	0.11803719	0.11846563	0.11892241	0.11940677	0.11991795	0.12045520	0.12101766	0.12160442	0.12221458	0.12284723	0.12350135	0.12417589	0.12486988	0.12558223	0.12631178	0.12705749	0.12781815	0.12859261	0.12937967	0.13017814	0.13098678	0.13180435	0.13262959	0.13346128	0.13429810	0.13513878	0.13598205	0.13682660	0.13767117	0.13851441	0.13935512	0.14019193	0.14102365	0.14184888	0.14266646	0.14347515	0.14427362	0.14506072	0.14583519	0.14659585	0.14734156	0.14807120	0.14878352	0.14947751	0.15015212	0.15080625	0.15143889	0.15204911	0.15263592	0.15319838	0.15373568	0.15424690	0.15473129	0.15518811	0.15561657	0.15601607	0.15638597	0.15672565	0.15703459	0.15731233	0.15755844	0.15777245	0.15795411	0.15810305	0.15821910	0.15830205	0.15835181	0.15836826	
0.12053443	0.12055177	0.12060440	0.12069222	0.12081508	0.12097277	0.12116509	0.12139170	0.12165222	0.12194628	0.12227345	0.12263312	0.12302478	0.12344774	0.12390143	0.12438510	0.12489796	0.12543926	0.12600812	0.12660368	0.12722494	0.12787104	0.12854087	0.12923340	0.12994766	0.13068244	0.13143662	0.13220903	0.13299854	0.13380389	0.13462381	0.13545708	0.13630241	0.13715850	0.13802408	0.13889775	0.13977823	0.14066415	0.14155416	0.14244691	0.14334099	0.14423507	0.14512783	0.14601783	0.14690377	0.14778423	0.14865796	0.14952351	0.15037961	0.15122500	0.15205829	0.15287824	0.15368357	0.15447313	0.15524559	0.15599978	0.15673456	0.15744880	0.15814139	0.15881127	0.15945734	0.16007864	0.16067426	0.16124314	0.16178448	0.16229738	0.16278106	0.16323482	0.16365783	0.16404952	0.16440922	0.16473642	0.16503049	0.16529107	0.16551772	0.16571009	0.16586784	0.16599073	0.16607864	0.16613127	0.16614868	
0.12574735	0.12576568	0.12582135	0.12591419	0.12604406	0.12621082	0.12641415	0.12665372	0.12692918	0.12724012	0.12758596	0.12796621	0.12838025	0.12882747	0.12930711	0.12981844	0.13036065	0.13093288	0.13153425	0.13216379	0.13282059	0.13350356	0.13421160	0.13494372	0.13569872	0.13647543	0.13727264	0.13808911	0.13892362	0.13977486	0.14064153	0.14152227	0.14241578	0.14332066	0.14423552	0.14515895	0.14608958	0.14702596	0.14796667	0.14891024	0.14985524	0.15080026	0.15174386	0.15268452	0.15362091	0.15455155	0.15547501	0.15638988	0.15729478	0.15818830	0.15906909	0.15993577	0.16078703	0.16162159	0.16243806	0.16323528	0.16401201	0.16476701	0.16549915	0.16620722	0.16689019	0.16754703	0.16817664	0.16877806	0.16935030	0.16989255	0.17040390	0.17088357	0.17133085	0.17174493	0.17212525	0.17247114	0.17278203	0.17305757	0.17329721	0.17350058	0.17366734	0.17379731	0.17389022	0.17394590	0.17396426	
0.13092276	0.13094215	0.13100092	0.13109897	0.13123608	0.13141213	0.13162678	0.13187973	0.13217057	0.13249879	0.13286391	0.13326536	0.13370250	0.13417459	0.13468093	0.13522072	0.13579309	0.13639717	0.13703203	0.13769658	0.13838986	0.13911076	0.13985820	0.14063099	0.14142787	0.14224774	0.14308919	0.14395100	0.14483181	0.14573026	0.14664498	0.14757459	0.14851767	0.14947271	0.15043826	0.15141287	0.15239505	0.15338333	0.15437615	0.15537201	0.15636936	0.15736674	0.15836261	0.15935545	0.16034369	0.16132589	0.16230054	0.16326609	0.16422115	0.16516423	0.16609386	0.16700859	0.16790706	0.16878785	0.16964966	0.17049119	0.17131104	0.17210799	0.17288078	0.17362818	0.17434914	0.17504247	0.17570706	0.17634194	0.17694606	0.17751846	0.17805831	0.17856471	0.17903683	0.17947400	0.17987546	0.18024065	0.18056890	0.18085980	0.18111280	0.18132751	0.18150361	0.18164083	0.18173893	0.18179771	0.18181713	
0.13605864	0.13607910	0.13614105	0.13624442	0.13638902	0.13657463	0.13680099	0.13706771	0.13737436	0.13772042	0.13810539	0.13852869	0.13898957	0.13948733	0.14002116	0.14059027	0.14119372	0.14183059	0.14249988	0.14320049	0.14393134	0.14469133	0.14547928	0.14629394	0.14713404	0.14799826	0.14888525	0.14979373	0.15072219	0.15166923	0.15263343	0.15361333	0.15460734	0.15561399	0.15663175	0.15765904	0.15869430	0.15973596	0.16078243	0.16183209	0.16288333	0.16393459	0.16498426	0.16603072	0.16707240	0.16810766	0.16913496	0.17015271	0.17115937	0.17215341	0.17313331	0.17409755	0.17504460	0.17597304	0.17688152	0.17776859	0.17863283	0.17947294	0.18028760	0.18107554	0.18183559	0.18256645	0.18326713	0.18393643	0.18457332	0.18517682	0.18574597	0.18627986	0.18677765	0.18723859	0.18766190	0.18804689	0.18839306	0.18869978	0.18896656	0.18919294	0.18937863	0.18952332	0.18962675	0.18968871	0.18970920	
0.14115280	0.14117432	0.14123961	0.14134847	0.14150074	0.14169629	0.14193466	0.14221556	0.14253855	0.14290302	0.14330846	0.14375423	0.14423962	0.14476383	0.14532600	0.14592531	0.14656080	0.14723146	0.14793620	0.14867395	0.14944355	0.15024385	0.15107352	0.15193133	0.15281588	0.15372582	0.15465976	0.15561625	0.15659383	0.15759093	0.15860610	0.15963770	0.16068426	0.16174407	0.16281556	0.16389711	0.16498701	0.16608366	0.16718537	0.16829041	0.16939715	0.17050393	0.17160897	0.17271067	0.17380731	0.17489722	0.17597875	0.17705028	0.17811008	0.17915665	0.18018828	0.18120345	0.18220061	0.18317814	0.18413466	0.18506865	0.18597862	0.18686318	0.18772098	0.18855067	0.18935093	0.19012059	0.19085839	0.19156320	0.19223389	0.19286942	0.19346876	0.19403100	0.19455525	0.19504064	0.19548646	0.19589196	0.19625655	0.19657953	0.19686043	0.19709891	0.19729450	0.19744688	0.19755583	0.19762117	0.19764274	
0.14620300	0.14622571	0.14629436	0.14640892	0.14656916	0.14677486	0.14702570	0.14732122	0.14766102	0.14804450	0.14847104	0.14894001	0.14945066	0.15000212	0.15059353	0.15122402	0.15189253	0.15259802	0.15333943	0.15411544	0.15492500	0.15576681	0.15663947	0.15754171	0.15847214	0.15942927	0.16041154	0.16141757	0.16244571	0.16349442	0.16456208	0.16564707	0.16674772	0.16786233	0.16898924	0.17012668	0.17127287	0.17242615	0.17358476	0.17474690	0.17591079	0.17707475	0.17823689	0.17939548	0.18054877	0.18169498	0.18283242	0.18395932	0.18507391	0.18617456	0.18725961	0.18832724	0.18937601	0.19040421	0.19141020	0.19239251	0.19334963	0.19428009	0.19518235	0.19605505	0.19689684	0.19770645	0.19848254	0.19922394	0.19992948	0.20059806	0.20122854	0.20182005	0.20237154	0.20288217	0.20335120	0.20377782	0.20416136	0.20450117	0.20479679	0.20504770	0.20525347	0.20541379	0.20552841	0.20559713	0.20561983	
0.15120701	0.15123087	0.15130308	0.15142351	0.15159197	0.15180817	0.15207180	0.15238251	0.15273964	0.15314272	0.15359110	0.15408398	0.15462069	0.15520030	0.15582190	0.15648451	0.15718712	0.15792857	0.15870771	0.15952329	0.16037409	0.16125868	0.16217576	0.16312391	0.16410154	0.16510725	0.16613945	0.16719653	0.16827689	0.16937880	0.17050062	0.17164062	0.17279708	0.17396818	0.17515221	0.17634723	0.17755151	0.17876321	0.17998049	0.18120146	0.18242432	0.18364719	0.18486817	0.18608542	0.18729715	0.18850143	0.18969646	0.19088048	0.19205159	0.19320802	0.19434805	0.19546989	0.19657183	0.19765216	0.19870928	0.19974145	0.20074727	0.20172495	0.20267306	0.20359017	0.20447482	0.20532560	0.20614125	0.20692040	0.20766191	0.20836455	0.20902723	0.20964889	0.21022849	0.21076527	0.21125820	0.21170662	0.21210973	0.21246697	0.21277769	0.21304138	0.21325773	0.21342622	0.21354671	0.21361895	0.21364285	
