-9.00000000000000000e+00		-1.33302173614501953e+01
-8.00000000000000000e+00		-1.13931283950805664e+01
-7.00000000000000000e+00		-9.57995128631591797e+00
-6.00000000000000000e+00		-7.88501167297363281e+00
-5.00000000000000000e+00		-6.29904937744140625e+00
-4.00000000000000000e+00		-4.80949163436889648e+00
-3.00000000000000000e+00		-3.40083885192871094e+00
-2.00000000000000000e+00		-2.05513501167297363e+00
-1.00000000000000000e+00		-7.52510845661163330e-01
0.00000000000000000e+00		5.28212964534759521e-01
1.00000000000000000e+00		1.80888450145721436e+00
2.00000000000000000e+00		3.11135816574096680e+00
3.00000000000000000e+00		4.45683193206787109e+00
4.00000000000000000e+00		5.86520195007324219e+00
5.00000000000000000e+00		7.35445976257324219e+00
6.00000000000000000e+00		8.94014072418212891e+00
7.00000000000000000e+00		1.06348485946655273e+01
8.00000000000000000e+00		1.24478740692138672e+01
9.00000000000000000e+00		1.43849086761474609e+01
